,UID,Gender,Age,YearInCollege,Education,State,Major,JobExperience,TaskID,Complexity,Category,CorrectAnswer,UserAnswer,Duration
0,40c4c097,Female,18-24,Junior,Some college/university,Nevada,Computer Science ,0,1,L-1,Concatenation,2,2,30.468
1,40c4c097,Female,18-24,Junior,Some college/university,Nevada,Computer Science ,0,2,L-1,Interpolation,1,1,13.791
2,40c4c097,Female,18-24,Junior,Some college/university,Nevada,Computer Science ,0,3,L-2,Concatenation,1,4,20.766
3,40c4c097,Female,18-24,Junior,Some college/university,Nevada,Computer Science ,0,4,L-2,Interpolation,2,2,12.016
4,40c4c097,Female,18-24,Junior,Some college/university,Nevada,Computer Science ,0,5,L-2,Concatenation,3,3,32.552
5,40c4c097,Female,18-24,Junior,Some college/university,Nevada,Computer Science ,0,6,L-2,Interpolation,4,3,22.32
6,40c4c097,Female,18-24,Junior,Some college/university,Nevada,Computer Science ,0,7,L-4,Concatenation,4,4,61.587
7,40c4c097,Female,18-24,Junior,Some college/university,Nevada,Computer Science ,0,8,L-4,Interpolation,1,3,39.088
8,40c4c097,Female,18-24,Junior,Some college/university,Nevada,Computer Science ,0,9,L-3,Concatenation,3,3,20.356
9,40c4c097,Female,18-24,Junior,Some college/university,Nevada,Computer Science ,0,10,L-3,Interpolation,2,2,19.015
10,40c4c097,Female,18-24,Junior,Some college/university,Nevada,Computer Science ,0,11,L-4,Concatenation,3,3,16.738
11,40c4c097,Female,18-24,Junior,Some college/university,Nevada,Computer Science ,0,12,L-4,Interpolation,1,1,10.465
12,40c4c097,Female,18-24,Junior,Some college/university,Nevada,Computer Science ,0,13,L-2,Concatenation,4,4,19.46
13,40c4c097,Female,18-24,Junior,Some college/university,Nevada,Computer Science ,0,14,L-2,Interpolation,2,2,14.213
14,40c4c097,Female,18-24,Junior,Some college/university,Nevada,Computer Science ,0,15,L-3,Concatenation,1,1,41.046
15,40c4c097,Female,18-24,Junior,Some college/university,Nevada,Computer Science ,0,16,L-3,Interpolation,3,3,17.373
