,UID,Gender,Age,YearInCollege,Education,State,Major,JobExperience,TaskID,Complexity,Category,CorrectAnswer,UserAnswer,Duration
0,2f8ffb2c,Male,18-24,Senior,Some college/university,Nevada,Bachelor of Arts in Computer Science,2,1,L-1,Concatenation,2,3,27.609
1,2f8ffb2c,Male,18-24,Senior,Some college/university,Nevada,Bachelor of Arts in Computer Science,2,2,L-1,Interpolation,1,1,20.276
2,2f8ffb2c,Male,18-24,Senior,Some college/university,Nevada,Bachelor of Arts in Computer Science,2,3,L-2,Concatenation,1,4,15.958
3,2f8ffb2c,Male,18-24,Senior,Some college/university,Nevada,Bachelor of Arts in Computer Science,2,4,L-2,Interpolation,2,2,15.21
4,2f8ffb2c,Male,18-24,Senior,Some college/university,Nevada,Bachelor of Arts in Computer Science,2,5,L-2,Concatenation,3,3,20.276
5,2f8ffb2c,Male,18-24,Senior,Some college/university,Nevada,Bachelor of Arts in Computer Science,2,6,L-2,Interpolation,4,3,13.362
6,2f8ffb2c,Male,18-24,Senior,Some college/university,Nevada,Bachelor of Arts in Computer Science,2,7,L-4,Concatenation,4,1,59.969
7,2f8ffb2c,Male,18-24,Senior,Some college/university,Nevada,Bachelor of Arts in Computer Science,2,8,L-4,Interpolation,1,1,29.17
8,2f8ffb2c,Male,18-24,Senior,Some college/university,Nevada,Bachelor of Arts in Computer Science,2,9,L-3,Concatenation,3,3,28.184
9,2f8ffb2c,Male,18-24,Senior,Some college/university,Nevada,Bachelor of Arts in Computer Science,2,10,L-3,Interpolation,2,2,26.247
10,2f8ffb2c,Male,18-24,Senior,Some college/university,Nevada,Bachelor of Arts in Computer Science,2,11,L-4,Concatenation,3,3,18.421
11,2f8ffb2c,Male,18-24,Senior,Some college/university,Nevada,Bachelor of Arts in Computer Science,2,12,L-4,Interpolation,1,1,13.624
12,2f8ffb2c,Male,18-24,Senior,Some college/university,Nevada,Bachelor of Arts in Computer Science,2,13,L-2,Concatenation,4,4,20.059
13,2f8ffb2c,Male,18-24,Senior,Some college/university,Nevada,Bachelor of Arts in Computer Science,2,14,L-2,Interpolation,2,2,14.503
14,2f8ffb2c,Male,18-24,Senior,Some college/university,Nevada,Bachelor of Arts in Computer Science,2,15,L-3,Concatenation,1,1,31.032
15,2f8ffb2c,Male,18-24,Senior,Some college/university,Nevada,Bachelor of Arts in Computer Science,2,16,L-3,Interpolation,3,3,52.852
