,UID,Gender,Age,YearInCollege,Education,State,Major,JobExperience,TaskID,Complexity,Category,CorrectAnswer,UserAnswer,Duration
0,edf34f86,Female,18-24,Junior,High School / GED,Nevada,Computer Science and Computer Engineering (Dual Major),2,1,L-1,Concatenation,2,2,15.674
1,edf34f86,Female,18-24,Junior,High School / GED,Nevada,Computer Science and Computer Engineering (Dual Major),2,2,L-1,Interpolation,1,1,20.891
2,edf34f86,Female,18-24,Junior,High School / GED,Nevada,Computer Science and Computer Engineering (Dual Major),2,3,L-2,Concatenation,1,4,21.633
3,edf34f86,Female,18-24,Junior,High School / GED,Nevada,Computer Science and Computer Engineering (Dual Major),2,4,L-2,Interpolation,2,1,21.126
4,edf34f86,Female,18-24,Junior,High School / GED,Nevada,Computer Science and Computer Engineering (Dual Major),2,5,L-2,Concatenation,3,3,22.577
5,edf34f86,Female,18-24,Junior,High School / GED,Nevada,Computer Science and Computer Engineering (Dual Major),2,6,L-2,Interpolation,4,3,10.686
6,edf34f86,Female,18-24,Junior,High School / GED,Nevada,Computer Science and Computer Engineering (Dual Major),2,7,L-4,Concatenation,4,4,21.286
7,edf34f86,Female,18-24,Junior,High School / GED,Nevada,Computer Science and Computer Engineering (Dual Major),2,8,L-4,Interpolation,1,3,22.106
8,edf34f86,Female,18-24,Junior,High School / GED,Nevada,Computer Science and Computer Engineering (Dual Major),2,9,L-3,Concatenation,3,3,41.556
9,edf34f86,Female,18-24,Junior,High School / GED,Nevada,Computer Science and Computer Engineering (Dual Major),2,10,L-3,Interpolation,2,3,14.031
10,edf34f86,Female,18-24,Junior,High School / GED,Nevada,Computer Science and Computer Engineering (Dual Major),2,11,L-4,Concatenation,3,3,32.082
11,edf34f86,Female,18-24,Junior,High School / GED,Nevada,Computer Science and Computer Engineering (Dual Major),2,12,L-4,Interpolation,1,1,18.896
12,edf34f86,Female,18-24,Junior,High School / GED,Nevada,Computer Science and Computer Engineering (Dual Major),2,13,L-2,Concatenation,4,4,18.399
13,edf34f86,Female,18-24,Junior,High School / GED,Nevada,Computer Science and Computer Engineering (Dual Major),2,14,L-2,Interpolation,2,2,10.255
14,edf34f86,Female,18-24,Junior,High School / GED,Nevada,Computer Science and Computer Engineering (Dual Major),2,15,L-3,Concatenation,1,1,20.695
15,edf34f86,Female,18-24,Junior,High School / GED,Nevada,Computer Science and Computer Engineering (Dual Major),2,16,L-3,Interpolation,3,2,12.447
